3,6,5000,0.1,0,1,0.000275341,1.27548e-05,0.000318511,2.29192e-05
3,6,5000,0.2,0,1,0.000238034,1.32236e-05,0.000283679,7.64307e-06
3,6,5000,0.3,0,1,0.000228657,2.16801e-05,0.000283875,3.58645e-05
3,6,5000,0.4,0,1,0.000210835,2.72513e-05,0.000259924,3.32166e-05
3,6,5000,0.5,0,1,0.000191005,2.66725e-05,0.000238954,4.10087e-05
3,6,5000,0.6,0,1,0.000186045,2.43283e-05,0.000238611,3.85822e-05
3,6,5000,0.7,0,1,0.000182913,1.72214e-05,0.000227852,1.75496e-05
3,6,5000,0.8,0,1,0.000169965,1.85364e-05,0.000219732,2.35758e-05
3,7,5000,0.1,0,1,0.000268841,4.8955e-06,0.000330106,2.21016e-05
3,7,5000,0.2,0,1,0.000236563,2.3933e-05,0.000287031,2.59163e-05
3,7,5000,0.3,0,1,0.000202582,2.02536e-05,0.000254787,1.90842e-05
3,7,5000,0.4,0,1,0.000177384,2.53698e-05,0.000236096,2.70172e-05
3,7,5000,0.5,0,1,0.000164603,1.92527e-05,0.000219674,1.61102e-05
3,7,5000,0.6,0,1,0.000156697,2.10395e-05,0.000216665,3.32441e-05
3,7,5000,0.7,0,1,0.000137894,2.74658e-05,0.000190376,3.53454e-05
3,7,5000,0.8,0,1,0.000143129,2.9098e-05,0.000195709,4.02143e-05
3,8,5000,0.1,0,1,0.000246787,1.68586e-05,0.000304764,2.78878e-05
3,8,5000,0.2,0,1,0.000207101,3.9299e-05,0.000265536,4.8511e-05
3,8,5000,0.3,0,1,0.000167599,3.29785e-05,0.000220421,3.62114e-05
3,8,5000,0.4,0,1,0.000136362,1.26418e-05,0.000184361,1.85858e-05
3,8,5000,0.5,0,1,0.000118971,1.22707e-05,0.00017354,2.00046e-05
3,8,5000,0.6,0,1,0.000110502,6.7955e-06,0.000165087,6.73661e-06
3,8,5000,0.7,0,1,0.00010912,7.67668e-06,0.000166965,1.15813e-05
3,8,5000,0.8,0,1,0.000114116,1.30723e-05,0.000173893,1.57679e-05
3,9,5000,0.1,0,1,0.000236944,2.72938e-05,0.000298935,4.13767e-05
3,9,5000,0.2,0,1,0.000186735,3.0895e-05,0.000245138,3.29429e-05
3,9,5000,0.3,0,1,0.000154097,3.42615e-05,0.000213675,3.63324e-05
3,9,5000,0.4,0,1,0.000124377,2.34455e-05,0.000179153,1.79879e-05
3,9,5000,0.5,0,1,0.000109375,1.38039e-05,0.000169628,1.82644e-05
3,9,5000,0.6,0,1,0.000119118,2.68368e-05,0.000183489,3.12734e-05
3,9,5000,0.7,0,1,0.000114506,3.00017e-05,0.000177228,3.16454e-05
3,9,5000,0.8,0,1,0.000115682,2.84459e-05,0.0001804,3.65446e-05
3,10,5000,0.1,0,1,0.00023803,2.08753e-05,0.000309243,3.01186e-05
3,10,5000,0.2,0,1,0.00018184,2.88176e-05,0.000250585,2.71616e-05
3,10,5000,0.3,0,1,0.000155319,2.5509e-05,0.000219921,2.18787e-05
3,10,5000,0.4,0,1,0.000135868,2.4326e-05,0.000197657,1.55781e-05
3,10,5000,0.5,0,1,0.000115346,2.55032e-05,0.000180053,2.57409e-05
3,10,5000,0.6,0,1,0.00011796,3.46246e-05,0.00018808,4.1668e-05
3,10,5000,0.7,0,1,0.000107156,2.09013e-05,0.000174182,3.0073e-05
3,10,5000,0.8,0,1,9.98619e-05,8.28523e-06,0.000174534,3.3481e-05
3,11,5000,0.1,0,1,0.000213032,1.35525e-05,0.000270495,1.89073e-05
3,11,5000,0.2,0,1,0.000170163,2.41849e-05,0.000223309,2.5738e-05
3,11,5000,0.3,0,1,0.000119862,2.04809e-05,0.000173883,2.48621e-05
3,11,5000,0.4,0,1,0.000102446,1.42415e-05,0.00015676,1.86971e-05
3,11,5000,0.5,0,1,0.000109842,2.99139e-05,0.000167827,4.30444e-05
3,11,5000,0.6,0,1,9.67288e-05,1.76745e-05,0.000166319,3.99225e-05
3,11,5000,0.7,0,1,9.65694e-05,6.27132e-06,0.000168948,2.3207e-05
3,11,5000,0.8,0,1,8.27195e-05,4.80275e-06,0.000158939,7.6743e-06
3,12,5000,0.1,0,1,0.000231293,1.5314e-05,0.000299388,1.85148e-05
3,12,5000,0.2,0,1,0.00016419,1.70458e-05,0.000225278,2.56714e-05
3,12,5000,0.3,0,1,0.000139639,1.55947e-05,0.000200897,1.79312e-05
3,12,5000,0.4,0,1,0.000130615,2.78749e-05,0.000200138,1.7013e-05
3,12,5000,0.5,0,1,0.000113316,2.25615e-05,0.000197337,3.89736e-05
3,12,5000,0.6,0,1,0.000103496,2.40358e-05,0.000182113,3.50818e-05
3,12,5000,0.7,0,1,0.000104312,1.46034e-05,0.000173617,2.87644e-05
3,12,5000,0.8,0,1,9.86057e-05,1.1171e-05,0.000168486,2.01822e-05
3,13,5000,0.1,0,1,0.000212178,1.79692e-05,0.000280327,1.3919e-05
3,13,5000,0.2,0,1,0.000150949,2.01086e-05,0.00022872,3.12915e-05
3,13,5000,0.3,0,1,0.000114811,1.7314e-05,0.000184133,1.32855e-05
3,13,5000,0.4,0,1,0.00011683,1.50452e-05,0.000199747,2.31465e-05
3,13,5000,0.5,0,1,9.84032e-05,1.93392e-05,0.000174883,2.58942e-05
3,13,5000,0.6,0,1,0.000100005,1.37442e-05,0.00018512,3.76177e-05
3,13,5000,0.7,0,1,8.37158e-05,1.11689e-05,0.00015607,2.71881e-05
3,13,5000,0.8,0,1,9.79549e-05,4.55739e-05,0.000172692,6.78003e-05
3,14,5000,0.1,0,1,0.000212396,3.04413e-05,0.000282463,4.25264e-05
3,14,5000,0.2,0,1,0.00014567,3.60052e-05,0.000215792,4.85891e-05
3,14,5000,0.3,0,1,0.000120217,3.71903e-05,0.000191003,4.54938e-05
3,14,5000,0.4,0,1,9.0675e-05,1.26989e-05,0.000160406,9.72745e-06
3,14,5000,0.5,0,1,7.98963e-05,7.87671e-06,0.000154804,1.16097e-05
3,14,5000,0.6,0,1,8.62483e-05,2.08238e-05,0.000170307,2.12997e-05
3,14,5000,0.7,0,1,8.10037e-05,1.28311e-05,0.000163731,1.77945e-05
3,14,5000,0.8,0,1,7.78185e-05,1.32044e-05,0.000148155,1.77665e-05
3,15,5000,0.1,0,1,0.000204181,2.94416e-05,0.000278359,3.49574e-05
3,15,5000,0.2,0,1,0.000147796,3.87561e-05,0.000218102,4.8153e-05
3,15,5000,0.3,0,1,0.00011311,2.87642e-05,0.000187115,3.07696e-05
3,15,5000,0.4,0,1,0.000107395,2.31381e-05,0.000188549,3.22986e-05
3,15,5000,0.5,0,1,9.21023e-05,1.33088e-05,0.000172375,1.82849e-05
3,15,5000,0.6,0,1,7.55745e-05,1.03429e-05,0.0001576,1.76787e-05
3,15,5000,0.7,0,1,7.69088e-05,5.74185e-06,0.000153121,9.52758e-06
3,15,5000,0.8,0,1,7.06771e-05,5.20419e-06,0.000162713,2.79584e-05
3,16,5000,0.1,0,1,0.000176771,2.71543e-05,0.000240373,3.12484e-05
